county_name,cbp_small_biz_count,crunchbase_count,state_abbv,pop_est_2013,state_name,crunchbase_per_capita,cbp_per_capita,land_area_sqmile,pop_density
Santa Rosa County,2468,1,FL,161096,Florida,6.20748E-06,0.015320058,1011.605,159.2479278
Sarasota County,12897,39,FL,390429,Florida,9.98901E-05,0.033032895,555.868,702.3771831
Saratoga County,5114,7,NY,223865,New York,3.12688E-05,0.022844125,809.984,276.3820026
Sargent County,123,0,ND,3890,North Dakota,0,0.031619537,858.513,4.531090385
Sarpy County,3335,3,NE,169331,Nebraska,1.77168E-05,0.019695153,238.99,708.5275535
Sauk County,1776,0,WI,63162,Wisconsin,0,0.028118172,830.902,76.01618482
Saunders County,524,0,NE,20929,Nebraska,0,0.02503703,750.234,27.89662958
Sawyer County,660,0,WI,16513,Wisconsin,0,0.03996851,1257.305,13.13364697
Schenectady County,3060,10,NY,155333,New York,6.43778E-05,0.019699613,204.516,759.515148
Schleicher County,54,0,TX,3206,Texas,0,0.016843419,1310.63,2.446151851
Schley County,58,0,GA,5089,Georgia,0,0.011397131,166.906,30.49021605
Schoharie County,559,0,NY,31844,New York,0,0.017554327,621.819,51.21104373
Schoolcraft County,235,0,MI,8247,Michigan,0,0.02849521,1171.358,7.040546101
Schuyler County,386,1,NY,18460,New York,5.41712E-05,0.020910076,437.273,17.02369001
Schuyler County,155,0,IL,7444,Illinois,0,0.020822139,328.333,56.22340733
Schuyler County,81,0,MO,4358,Missouri,0,0.018586508,307.303,14.18144307
Schuylkill County,2798,6,PA,146920,Pennsylvania,4.08386E-05,0.019044378,778.634,188.6894228
Scioto County,1278,3,OH,78153,Ohio,3.83862E-05,0.016352539,610.213,128.0749509
Scotland County,130,0,MO,4921,Missouri,0,0.026417395,436.671,11.26935382
Scotland County,617,0,NC,36025,North Carolina,0,0.017126995,318.845,112.9859336
Scott County,191,0,KS,5035,Kansas,0,0.037934459,892.32,12.27138246
Scott County,1054,0,MO,39290,Missouri,0,0.026826164,717.544,7.016991293
Scott County,4393,3,IA,170385,Iowa,1.76072E-05,0.025782786,609.185,46.41118872
Scott County,3209,3,MN,137232,Minnesota,2.18608E-05,0.023383759,535.53,42.27587623
Scott County,868,1,KY,49947,Kentucky,2.00212E-05,0.017378421,532.297,41.35848972
Scott County,398,4,IN,23972,Indiana,0.000166861,0.016602703,458.089,371.9473727
Scott County,462,0,MS,28273,Mississippi,0,0.016340678,419.99,93.54984642
Scott County,84,0,IL,5222,Illinois,0,0.016085791,356.476,384.968413
Scott County,317,0,TN,22015,Tennessee,0,0.014399273,281.766,177.2641128
Scott County,153,0,AR,10950,Arkansas,0,0.013972603,250.913,20.8119946
Scott County,298,0,VA,22640,Virginia,0,0.013162544,190.397,125.9053451
Scotts Bluff County,1077,1,NE,36848,Nebraska,2.71385E-05,0.029228181,739.401,49.83493395
Screven County,212,0,GA,14240,Georgia,0,0.01488764,645.101,22.07406282
Scurry County,434,0,TX,17302,Texas,0,0.025083805,905.444,19.10885709
Searcy County,116,0,AR,8023,Arkansas,0,0.014458432,666.095,12.04482844
Sebastian County,3472,2,AR,127342,Arkansas,1.57057E-05,0.02726516,531.911,239.4047124
Sedgwick County,71,0,CO,2360,Colorado,0,0.030084746,997.512,506.6756089
Sedgwick County,11724,9,KS,505415,Kansas,1.78071E-05,0.023196779,548.041,4.30624716
Seminole County,12619,49,FL,436041,Florida,0.000112375,0.028939939,632.837,40.1778025
Seminole County,187,0,GA,8945,Georgia,0,0.020905534,309.221,1410.127385
Seminole County,469,0,OK,25426,Oklahoma,0,0.018445686,235.226,38.02725889
Seneca County,1138,0,OH,55914,Ohio,0,0.020352684,551.017,101.4741832
Seneca County,717,0,NY,35409,New York,0,0.020249089,323.705,109.3866329
Sequatchie County,179,0,TN,14681,Tennessee,0,0.01219263,265.858,55.22120831
Sequoyah County,571,0,OK,41218,Oklahoma,0,0.013853171,673.271,61.22051893
Sevier County,2543,0,TN,93570,Tennessee,0,0.027177514,1910.577,10.91398044
Sevier County,515,0,UT,20852,Utah,0,0.024697871,592.5,157.9240506
Sevier County,269,0,AR,17366,Arkansas,0,0.015490038,565.126,30.72943025
Seward County,437,0,NE,17089,Nebraska,0,0.025572005,639.497,36.57562115
Seward County,554,0,KS,23390,Kansas,0,0.023685336,571.428,29.90577991
Shackelford County,129,0,TX,3375,Texas,0,0.038222222,914.286,3.691405096
Shannon County,162,0,MO,8297,Missouri,0,0.01952513,2093.898,6.742448773
Shannon County,66,0,SD,14118,South Dakota,0,0.004674883,1003.82,8.265426072
Sharkey County,125,0,MS,4708,Mississippi,0,0.026550552,431.72,10.90521634
Sharp County,309,1,AR,17049,Arkansas,5.86545E-05,0.01812423,604.439,28.20632024
Shasta County,4122,5,CA,178980,California,2.79361E-05,0.023030506,3775.402,47.40687217
Shawano County,898,0,WI,41643,Wisconsin,0,0.021564248,893.057,46.6297224
Shawnee County,4247,2,KS,178831,Kansas,1.11837E-05,0.023748679,544.016,328.7237875
Sheboygan County,2644,2,WI,114922,Wisconsin,1.74031E-05,0.023006909,511.265,224.7797131
Shelby County,397,0,IA,11961,Iowa,0,0.033191205,795.583,32.41899337
Shelby County,161,0,MO,6177,Missouri,0,0.026064433,784.93,260.1251067
Shelby County,4836,4,AL,204180,Alabama,1.95906E-05,0.023684984,763.174,1230.997125
Shelby County,19343,172,TN,939465,Tennessee,0.000183083,0.020589378,758.523,29.16061873
Shelby County,522,0,TX,25792,Texas,0,0.020238834,590.779,20.24614958
Shelby County,903,2,IN,44729,Indiana,4.47137E-05,0.020188245,500.864,12.33268911
Shelby County,443,0,IL,22119,Illinois,0,0.02002803,411.147,108.7907731
Shelby County,978,1,OH,49192,Ohio,2.03285E-05,0.019881282,407.675,120.6647452
Shelby County,877,1,KY,44216,Kentucky,2.26162E-05,0.019834449,379.636,116.4694602
Shenandoah County,868,1,VA,42684,Virginia,2.3428E-05,0.020335489,508.776,83.89546677
Sherburne County,1903,11,MN,90158,Minnesota,0.000122008,0.021107389,432.917,208.25701
Sheridan County,186,0,MT,3668,Montana,0,0.050708833,2523.993,11.81619759
Sheridan County,105,0,KS,2553,Kansas,0,0.041128085,2440.862,2.151289176
Sheridan County,1141,1,WY,29824,Wyoming,3.353E-05,0.038257779,1677.08,2.187134782
Sheridan County,46,0,ND,1304,North Dakota,0,0.035276074,972.379,1.34104089
Sheridan County,168,0,NE,5251,Nebraska,0,0.031993906,895.957,2.849467106
Sherman County,259,0,KS,6115,Kansas,0,0.042354865,1056.066,5.7903578
Sherman County,52,0,OR,1731,Oregon,0,0.030040439,923.035,3.350902187
Sherman County,81,0,NE,3106,Nebraska,0,0.026078558,823.694,2.10150857
Sherman County,61,0,TX,3093,Texas,0,0.019721953,565.828,5.489300636
Shiawassee County,1134,0,MI,68900,Michigan,0,0.016458636,530.668,129.8363572
Shoshone County,355,1,ID,12690,Idaho,7.88022E-05,0.027974783,2629.665,4.825709739
Sibley County,359,0,MN,15072,Minnesota,0,0.023819002,588.779,25.59873909
Sierra County,67,0,CA,3047,California,0,0.021988841,4178.956,2.769112668
Sierra County,216,0,NM,11572,New Mexico,0,0.018665745,953.214,3.196553974
Silver Bow County,1153,0,MT,34523,Montana,0,0.033398025,718.477,48.05025074
Simpson County,360,0,KY,17793,Kentucky,0,0.020232676,589.163,46.67638667
Simpson County,416,0,MS,27500,Mississippi,0,0.015127273,234.204,75.97222934
Sioux County,1231,0,IA,34547,Iowa,0,0.035632616,2066.74,0.635300038
Sioux County,13,0,NE,1313,Nebraska,0,0.00990099,1094.094,4.049012242
Sioux County,28,0,ND,4430,North Dakota,0,0.006320542,768.332,44.96363551
Siskiyou County,1075,1,CA,43799,California,2.28316E-05,0.024543939,6277.887,6.976710476
Sitka City and Borough,382,0,AK,9020,Alaska,0,0.042350333,2870.339,3.142485957
Skagit County,3349,3,WA,118837,Washington,2.52447E-05,0.028181459,1731.203,68.64417402
Skagway Municipality,109,0,AK,995,Alaska,0,0.109547739,452.325,2.199745758
Skamania County,196,6,WA,11274,Washington,0.000532198,0.017385134,1655.677,6.809299157
Slope County,20,0,ND,761,North Dakota,0,0.026281209,1214.922,0.62637766
Smith County,146,0,KS,3706,Kansas,0,0.039395575,921.454,234.4989549
Smith County,5656,3,TX,216080,Texas,1.38837E-05,0.026175491,895.465,4.138631884
Smith County,264,0,TN,19074,Tennessee,0,0.01384083,636.252,25.50090216
Smith County,162,0,MS,16225,Mississippi,0,0.009984592,314.289,60.68936552
Smyth County,515,1,VA,31652,Virginia,3.15936E-05,0.016270694,450.928,70.19302416
Snohomish County,17195,21,WA,745913,Washington,2.81534E-05,0.023052286,2087.273,357.3624533
Snyder County,859,1,PA,39865,Pennsylvania,2.50847E-05,0.021547724,328.705,121.2789583
Socorro County,228,1,NM,17584,New Mexico,5.68699E-05,0.012966333,6646.679,2.645531701
Solano County,6661,11,CA,424788,California,2.58953E-05,0.015680763,821.765,516.9215043
Somerset County,9882,95,NJ,330585,New Jersey,0.000287369,0.029892463,3924.403,13.1755072
Somerset County,1170,7,ME,51706,Maine,0.000135381,0.022627935,1074.374,71.22287025
Somerset County,1701,1,PA,76520,Pennsylvania,1.30685E-05,0.022229482,319.723,82.17425709
Somerset County,366,0,MD,26273,Maryland,0,0.013930651,301.813,1095.330552
Somervell County,194,0,TX,8658,Texas,0,0.022407022,186.463,46.43280436
Sonoma County,13360,149,CA,495025,California,0.000300995,0.026988536,1575.849,314.1322551
Southampton County,226,0,VA,18128,Virginia,0,0.012466902,599.145,30.25644877
Southeast Fairbanks Census Area,172,0,AK,6985,Alaska,0,0.024624195,24768.808,0.282007919
Spalding County,1114,1,GA,63829,Georgia,1.56669E-05,0.017452882,196.469,324.88077
Spartanburg County,6122,15,SC,290969,South Carolina,5.15519E-05,0.021040042,807.926,360.1431319
Spencer County,395,0,IN,20944,Indiana,0,0.018859817,396.744,52.78970822
Spencer County,198,0,KY,17637,Kentucky,0,0.011226399,186.677,94.4786985
Spink County,188,0,SD,6610,South Dakota,0,0.028441755,1503.925,4.395165982
Spokane County,12196,42,WA,479398,Washington,8.76099E-05,0.02544024,1763.791,271.7997767
Spotsylvania County,2328,0,VA,127348,Virginia,0,0.018280617,401.496,317.1837328
St. Bernard Parish,673,0,LA,43482,Louisiana,0,0.015477669,377.517,115.1789191
St. Charles County,8076,10,MO,373495,Missouri,2.67741E-05,0.021622779,560.435,666.4376779
St. Charles Parish,938,0,LA,52617,Louisiana,0,0.017826938,279.083,188.5353103
St. Clair County,5317,1,IL,266955,Illinois,3.74595E-06,0.019917215,721.17,222.5120291
St. Clair County,3066,2,MI,160469,Michigan,1.24635E-05,0.019106494,669.983,14.16006078
St. Clair County,176,0,MO,9487,Missouri,0,0.018551702,657.759,405.8553361
St. Clair County,1266,2,AL,86308,Alabama,2.31728E-05,0.014668397,631.902,136.5844704
St. Croix County,2131,5,WI,85930,Wisconsin,5.81869E-05,0.024799255,722.329,118.9624119
St. Francis County,462,2,AR,27260,Arkansas,7.33676E-05,0.016947909,634.771,42.94462097
St. Francois County,1473,0,MO,66215,Missouri,0,0.022245715,451.887,146.5299953
St. Helena Parish,119,0,LA,10875,Louisiana,0,0.010942529,408.403,26.62810998
St. James Parish,318,0,LA,21752,Louisiana,0,0.014619345,241.537,90.05659588
St. John the Baptist Parish,712,0,LA,43761,Louisiana,0,0.016270195,213.071,205.3822435
St. Johns County,5301,29,FL,209647,Florida,0.000138328,0.025285361,600.655,349.0306415
St. Joseph County,5770,11,IN,266709,Indiana,4.12435E-05,0.021634066,500.591,121.7840513
St. Joseph County,1152,1,MI,60964,Michigan,1.64031E-05,0.018896398,457.85,582.5248444
St. Landry Parish,1597,0,LA,83454,Louisiana,0,0.019136291,923.879,90.33001075
St. Lawrence County,1968,5,NY,111963,New York,4.46576E-05,0.017577235,2680.377,41.77136276
St. Louis city,9748,66,MO,318416,Missouri,0.000207276,0.030614039,61.909,5143.290959
St. Louis County,30756,344,MO,1001444,Missouri,0.000343504,0.030711652,6247.401,32.09974836
St. Louis County,5293,9,MN,200540,Minnesota,4.48788E-05,0.026393737,507.8,1972.122883
St. Lucie County,5055,12,FL,286832,Florida,4.18363E-05,0.017623557,571.926,501.5194273
St. Martin Parish,954,2,LA,52936,Louisiana,3.77815E-05,0.018021762,737.648,71.76322582
St. Mary Parish,1311,0,LA,53543,Louisiana,0,0.024484993,555.379,96.40803847
St. Mary's County,1926,5,MD,109633,Maryland,4.56067E-05,0.017567703,357.18,306.9404782
St. Tammany Parish,6146,6,LA,242333,Louisiana,2.47593E-05,0.025361796,845.551,286.5977333
Stafford County,129,0,KS,4359,Kansas,0,0.029593944,792.046,5.503468233
Stafford County,2141,0,VA,136788,Virginia,0,0.015651958,268.956,508.5887654
Stanislaus County,8497,3,CA,525491,California,5.70895E-06,0.016169639,1494.827,351.5396765
Stanley County,110,0,SD,2981,South Dakota,0,0.036900369,1444.432,2.063787011
Stanly County,1298,1,NC,60635,North Carolina,1.64921E-05,0.021406778,395.086,153.4729148
Stanton County,60,0,KS,2194,Kansas,0,0.027347311,680.345,3.224834459
Stanton County,107,0,NE,6133,Nebraska,0,0.0174466,427.949,14.33114694
Stark County,1182,0,ND,28212,North Dakota,0,0.041897065,1334.735,21.13677996
Stark County,8273,5,OH,375432,Ohio,1.3318E-05,0.022035948,575.271,652.6176359
Stark County,117,1,IL,5907,Illinois,0.000169291,0.019807009,288.079,20.50479209
Starke County,304,0,IN,23197,Indiana,0,0.013105143,309.134,75.03865638
Starr County,553,0,TX,61963,Texas,0,0.008924681,1223.179,50.65734451
Staunton city,756,0,VA,24350,Virginia,0,0.031047228,19.975,1219.02378
Ste. Genevieve County,389,0,MO,17778,Missouri,0,0.021880976,499.153,35.61633407
Stearns County,4316,15,MN,152092,Minnesota,9.86245E-05,0.028377561,1343.133,113.2367383
Steele County,59,0,ND,1960,North Dakota,0,0.030102041,712.215,2.751977984
Steele County,999,1,MN,36465,Minnesota,2.74236E-05,0.027396133,429.645,84.87239465
Stephens County,255,0,TX,9247,Texas,0,0.027576511,896.719,10.31203755
Stephens County,1078,0,OK,44919,Oklahoma,0,0.023998753,870.244,51.61655811
Stephens County,543,0,GA,25683,Georgia,0,0.02114239,179.131,143.3755185
Stephenson County,1084,3,IL,46740,Illinois,6.41849E-05,0.023192127,564.523,82.79556369
Sterling County,46,0,TX,1219,Texas,0,0.037735849,923.451,1.320048384
Steuben County,970,0,IN,34358,Indiana,0,0.028232144,1390.559,70.94269283
Steuben County,1806,1,NY,98650,New York,1.01368E-05,0.018307146,308.939,111.2128932
Stevens County,333,0,MN,9735,Minnesota,0,0.034206471,2477.765,17.52789308
Stevens County,136,0,KS,5816,Kansas,0,0.023383769,727.293,7.99677709
Stevens County,859,0,WA,43430,Washington,0,0.019778955,563.604,17.27276598
Stewart County,147,0,TN,13362,Tennessee,0,0.011001347,459.33,29.09019659
Stewart County,62,0,GA,5868,Georgia,0,0.010565781,458.733,12.79175468
Stillwater County,257,0,MT,9318,Montana,0,0.027581026,1795.35,5.190074359
Stoddard County,710,0,MO,29780,Missouri,0,0.023841504,823.222,36.17493216
Stokes County,607,1,NC,46588,North Carolina,2.14648E-05,0.013029106,448.857,103.7925219
Stone County,679,2,MO,31297,Missouri,6.39039E-05,0.02169537,606.405,20.7468606
Stone County,234,0,AR,12581,Arkansas,0,0.018599475,464.033,67.44563425
Stone County,261,0,MS,18016,Mississippi,0,0.014487123,445.485,40.44131677
Stonewall County,48,0,TX,1432,Texas,0,0.033519553,916.313,1.562784769
Storey County,81,0,NV,3942,Nevada,0,0.020547945,262.92,14.99315381
Story County,2004,17,IA,92406,Iowa,0.000183971,0.021686903,572.818,161.3182547
Strafford County,2530,13,NH,124593,New Hampshire,0.00010434,0.020306117,368.975,337.6732841
Stutsman County,663,0,ND,21120,North Dakota,0,0.031392045,2221.724,9.506131275
Sublette County,460,1,WY,10041,Wyoming,9.95917E-05,0.04581217,4886.537,2.054829422
Suffolk city,1490,0,VA,85728,Virginia,0,0.017380552,400.168,214.2300234
Suffolk County,48625,109,NY,1499738,New York,7.26794E-05,0.03242233,912.051,1644.357607
Suffolk County,19982,1470,MA,755503,Massachusetts,0.001945724,0.026448604,58.154,12991.41933
Sullivan County,1936,2,NY,76665,New York,2.60875E-05,0.025252723,968.132,79.18858172
Sullivan County,160,0,PA,6351,Pennsylvania,0,0.025192883,647.981,9.950909054
Sullivan County,934,0,NH,42984,New Hampshire,0,0.021729015,537.313,79.99806444
Sullivan County,3289,2,TN,156595,Tennessee,1.27718E-05,0.021003225,449.94,14.11521536
Sullivan County,115,0,MO,6448,Missouri,0,0.017834988,447.142,47.46366926
Sullivan County,336,0,IN,21223,Indiana,0,0.015831881,413.363,378.8316806
Sully County,67,1,SD,1437,South Dakota,0.000695894,0.046624913,1006.817,1.427270298
Summers County,160,0,WV,13563,West Virginia,0,0.0117968,360.46,37.62692116
Summit County,2137,3,CO,28649,Colorado,0.000104716,0.074592481,1871.712,20.56192406
Summit County,2138,30,UT,38486,Utah,0.000779504,0.055552669,608.358,47.09233708
Summit County,13353,66,OH,541824,Ohio,0.000121811,0.024644534,412.748,1312.723502
Sumner County,490,0,KS,23591,Kansas,0,0.020770633,1181.941,19.95954113
Sumner County,2933,3,TN,168888,Tennessee,1.77633E-05,0.017366539,529.449,318.9882312
Sumter County,628,0,GA,31364,Georgia,0,0.020022956,903.887,14.78171497
Sumter County,1769,0,SC,108123,South Carolina,0,0.016360996,665.066,162.5748422
Sumter County,201,0,AL,13361,Alabama,0,0.015043784,546.933,195.7387834
Sumter County,1317,1,FL,107056,Florida,9.34091E-06,0.012301973,482.697,64.97657951
Sunflower County,447,0,MS,27997,Mississippi,0,0.015965996,697.754,40.12445647
Surry County,1678,0,NC,73050,North Carolina,0,0.022970568,532.166,137.269198
Surry County,73,0,VA,6765,Virginia,0,0.010790835,278.949,24.25174494
Susquehanna County,887,1,PA,42286,Pennsylvania,2.36485E-05,0.02097621,823.435,51.35317299
Sussex County,5334,18,DE,206649,Delaware,8.71042E-05,0.025811884,936.079,220.7602136
Sussex County,3262,2,NJ,145992,New Jersey,1.36994E-05,0.02234369,519.014,281.28721
Sussex County,191,0,VA,11810,Virginia,0,0.016172735,490.22,24.09122435
Sutter County,1695,4,CA,95350,California,4.19507E-05,0.017776612,602.41,158.280905
Sutton County,139,0,TX,4006,Texas,0,0.034697953,1453.926,2.755298413
Suwannee County,670,0,FL,43734,Florida,0,0.015319888,688.552,63.51590003
Swain County,362,0,NC,14058,North Carolina,0,0.025750462,527.996,26.62520171
Sweet Grass County,155,0,MT,3669,Montana,0,0.042245844,1855.205,1.977679017
Sweetwater County,1345,1,WY,45237,Wyoming,2.21058E-05,0.029732299,10426.649,4.338594308
Swift County,305,0,MN,9546,Minnesota,0,0.031950555,742.083,12.86379017
Swisher County,148,0,TX,7763,Texas,0,0.019064795,890.159,8.720913904
Switzerland County,130,0,IN,10526,Indiana,0,0.012350371,220.633,47.70818509
Talbot County,1466,0,MD,37931,Maryland,0,0.038649126,391.389,16.49509823
Talbot County,57,0,GA,6456,Georgia,0,0.008828996,268.538,141.2500279
Taliaferro County,17,0,GA,1703,Georgia,0,0.009982384,194.608,8.750924936
Talladega County,1225,1,AL,81096,Alabama,1.23311E-05,0.015105554,736.775,110.0688813
Tallahatchie County,171,0,MS,15081,Mississippi,0,0.011338771,645.288,23.37095994
Tallapoosa County,719,0,AL,41203,Alabama,0,0.017450186,716.521,57.50424621
Tama County,340,0,IA,17576,Iowa,0,0.019344561,721.011,24.37688191
Taney County,1752,3,MO,53575,Missouri,5.59963E-05,0.03270182,632.436,84.71212897
Tangipahoa Parish,2274,1,LA,125412,Louisiana,7.97372E-06,0.018132236,791.275,158.4935705
Taos County,1082,0,NM,33035,New Mexico,0,0.032753141,2203.11,14.99471202
Tarrant County,38669,91,TX,1911541,Texas,4.76056E-05,0.020229229,863.608,2213.435957
Tate County,358,0,MS,28373,Mississippi,0,0.012617629,404.759,70.09850306
Tattnall County,289,0,GA,25526,Georgia,0,0.01132179,479.403,53.24539062
Taylor County,3372,2,TX,134117,Texas,1.49124E-05,0.025142227,1043.305,21.90826268
Taylor County,618,1,KY,24649,Kentucky,4.05696E-05,0.025072011,974.876,21.14115026
Taylor County,482,0,WI,20610,Wisconsin,0,0.023386705,915.552,146.4875834
Taylor County,134,0,IA,6161,Iowa,0,0.021749716,531.902,11.58296077
Taylor County,400,0,FL,22857,Florida,0,0.017500109,376.686,22.46964315
Taylor County,120,0,GA,8464,Georgia,0,0.014177694,266.327,92.55163765
Taylor County,229,0,WV,16973,West Virginia,0,0.013492017,172.771,98.23986664
Tazewell County,1088,2,VA,44103,Virginia,4.53484E-05,0.024669524,648.974,210.1039487
Tazewell County,2790,7,IL,136352,Illinois,5.13377E-05,0.020461746,518.846,85.00210082
Tehama County,955,0,CA,63057,California,0,0.015145028,2949.709,21.37736299
Telfair County,189,0,GA,16591,Georgia,0,0.011391718,437.303,37.93936927
Teller County,672,0,CO,23275,Colorado,0,0.02887218,557.055,41.78222976
Tensas Parish,85,0,LA,4908,Louisiana,0,0.017318663,602.784,8.142220099
Terrebonne Parish,3002,0,LA,112749,Louisiana,0,0.026625513,1231.815,91.53078993
Terrell County,164,0,GA,9022,Georgia,0,0.018177788,2358.026,0.382947431
Terrell County,16,0,TX,903,Texas,0,0.017718715,335.439,26.89609735
Terry County,235,0,TX,12743,Texas,0,0.018441497,888.839,14.33667965
Teton County,1950,5,WY,22268,Wyoming,0.000224537,0.087569607,3995.379,5.573438715
Teton County,418,0,ID,10275,Idaho,0,0.040681265,2272.375,2.669013697
Teton County,206,0,MT,6065,Montana,0,0.033965375,449.456,22.86096971
Texas County,486,0,OK,22081,Oklahoma,0,0.022009873,2041.261,10.81733301
Texas County,479,0,MO,25636,Missouri,0,0.018684662,1177.266,21.77587733
Thayer County,208,0,NE,5189,Nebraska,0,0.040084795,573.807,9.043110314
Thomas County,333,0,KS,7948,Kansas,0,0.041897333,1074.687,7.395641708
Thomas County,21,0,NE,699,Nebraska,0,0.030042918,713.236,0.980040267
Thomas County,1049,3,GA,44869,Georgia,6.68613E-05,0.02337917,544.596,82.38951443
Throckmorton County,49,0,TX,1600,Texas,0,0.030625,912.552,1.753324742
Thurston County,5832,7,WA,262388,Washington,2.6678E-05,0.022226626,721.961,363.4379142
Thurston County,122,0,NE,6895,Nebraska,0,0.017693981,393.584,17.51849669
Tift County,1015,0,GA,40286,Georgia,0,0.025194857,258.915,155.5954657
Tillamook County,704,0,OR,25317,Oregon,0,0.027807402,1102.58,22.96159916
Tillman County,143,0,OK,7711,Oklahoma,0,0.018544936,871.134,8.851680683
Tioga County,888,0,PA,42463,Pennsylvania,0,0.020912324,1133.788,37.45232795
Tioga County,819,2,NY,50243,New York,3.98065E-05,0.016300778,518.602,96.88161635
Tippah County,342,0,MS,22084,Mississippi,0,0.015486325,457.815,48.23782532
Tippecanoe County,3357,31,IN,180174,Indiana,0.000172056,0.018631989,499.806,360.4878693
Tipton County,305,0,IN,15650,Indiana,0,0.019488818,458.366,134.3598784
Tipton County,693,0,TN,61586,Tennessee,0,0.011252557,260.541,60.06732146
Tishomingo County,350,0,MS,19529,Mississippi,0,0.017922065,424.254,46.03138686
Titus County,629,0,TX,32581,Texas,0,0.01930573,406.054,80.23809641
Todd County,559,0,MN,24382,Minnesota,0,0.022926749,1388.556,7.188763003
Todd County,198,0,KY,12503,Kentucky,0,0.015836199,944.982,25.80154966
Todd County,55,0,SD,9982,South Dakota,0,0.005509918,374.496,33.38620439
Tolland County,2393,4,CT,151377,Connecticut,2.64241E-05,0.015808214,410.214,369.0195849
Tom Green County,2735,0,TX,114954,Texas,0,0.023792126,1521.972,75.52964181
Tompkins County,2340,42,NY,103617,New York,0.000405339,0.022583167,474.649,218.3023666
Tooele County,756,1,UT,60762,Utah,1.64577E-05,0.012441987,6941.352,8.753626095
Toole County,194,0,MT,5138,Montana,0,0.037757882,1915.647,2.682122541
Toombs County,672,0,GA,27273,Georgia,0,0.024639754,364.005,74.92479499
Torrance County,231,1,NM,15717,New Mexico,6.36254E-05,0.014697461,3344.845,4.698872444
Towner County,84,0,ND,2317,North Dakota,0,0.036253776,1024.561,2.26145637
Towns County,284,0,GA,10771,Georgia,0,0.026367097,166.563,64.66622239
Traill County,301,0,ND,8245,North Dakota,0,0.036506974,861.949,9.565531139
Transylvania County,789,5,NC,32903,North Carolina,0.000151962,0.023979576,378.528,86.92355651
Traverse County,122,0,MN,3445,Minnesota,0,0.035413643,573.902,6.002767023
Travis County,31008,1571,TX,1120954,Texas,0.001401485,0.027662152,990.202,1132.045785
Treasure County,18,0,MT,700,Montana,0,0.025714286,977.398,0.716187265
Trego County,119,8,KS,2980,Kansas,0.002684564,0.039932886,889.478,3.350279602
Trempealeau County,646,0,WI,29582,Wisconsin,0,0.021837604,732.965,40.35936232
Treutlen County,82,0,GA,6712,Georgia,0,0.012216925,199.436,33.65490684
Trigg County,226,0,KY,14293,Kentucky,0,0.015811936,441.433,32.37863957
Trimble County,79,0,KY,8816,Kentucky,0,0.00896098,151.648,58.13462756
Trinity County,253,0,CA,13448,California,0,0.018813206,3179.254,4.22992312
Trinity County,182,0,TX,14393,Texas,0,0.012645036,693.608,20.75091406
Tripp County,211,0,SD,5498,South Dakota,0,0.038377592,1612.446,3.409726589
Troup County,1400,1,GA,69053,Georgia,1.44816E-05,0.020274282,413.988,166.7995208
Trousdale County,119,0,TN,7828,Tennessee,0,0.01520184,114.193,68.55061168
Trumbull County,4125,2,OH,206442,Ohio,9.68795E-06,0.019981399,618.297,333.8880829
Tucker County,174,0,WV,6968,West Virginia,0,0.024971297,418.922,16.63316799
Tulare County,6133,4,CA,454143,California,8.8078E-06,0.013504557,4824.215,94.13821731
Tulsa County,18528,47,OK,622409,Oklahoma,7.5513E-05,0.029768207,570.246,1091.474557
Tunica County,210,0,MS,10560,Mississippi,0,0.019886364,454.668,23.22573834
Tuolumne County,1287,10,CA,53874,California,0.000185618,0.023889075,2220.884,24.25790811
Turner County,261,0,SD,8361,South Dakota,0,0.031216362,617.057,13.54980172
Turner County,153,0,GA,8134,Georgia,0,0.018809934,285.393,28.50104943
Tuscaloosa County,3997,2,AL,200821,Alabama,9.95912E-06,0.019903297,1321.755,151.9351166
Tuscarawas County,2142,5,OH,92672,Ohio,5.39537E-05,0.023113778,567.636,163.2595537
Tuscola County,854,0,MI,54263,Michigan,0,0.015738164,803.127,67.56465665
Twiggs County,74,0,GA,8481,Georgia,0,0.008725386,358.398,23.66363652
Twin Falls County,2451,0,ID,79957,Idaho,0,0.030653977,1921.213,41.61797781
Tyler County,258,0,TX,21464,Texas,0,0.012020127,924.501,23.21684887
Tyler County,107,0,WV,8995,West Virginia,0,0.011895497,256.294,35.09641271
Tyrrell County,78,0,NC,4109,North Carolina,0,0.018982721,389.035,10.56203169
Uinta County,594,0,WY,21066,Wyoming,0,0.028197095,2081.264,10.12173372
Uintah County,1166,0,UT,35555,Utah,0,0.032794262,4479.693,7.936927821
Ulster County,4678,8,NY,180998,New York,4.41994E-05,0.025845589,1124.235,160.9965888
Umatilla County,1529,0,OR,76720,Oregon,0,0.019929614,3215.509,23.8593641
Unicoi County,247,0,TN,18082,Tennessee,0,0.013659993,186.165,97.12889104
Union County,495,0,SD,14829,South Dakota,0,0.033380538,3823.744,1.142858936
Union County,750,0,OR,25652,Oregon,0,0.029237486,2036.606,12.5954652
Union County,1139,0,AR,40694,Arkansas,0,0.027989384,1039.214,39.1584409
Union County,332,0,IA,12583,Iowa,0,0.026384805,631.52,336.8951102
Union County,13639,71,NJ,548256,New Jersey,0.000129502,0.024877065,514.171,54.51493764
Union County,530,0,GA,21566,Georgia,0,0.024575721,460.542,32.19901768
